OTU ID	Bd12	C3	Coma3	neg3	x6Coma	Lipi13	BacMx9	Jliv8	x10Coma	Bd11	Jliv4	Coma102	BacMx3	Lipi8	Coma9	Sp6	Bd7	Lipi12	Coma8	Bd5	BacMx11	Coma4	Bsal5	Bsal10	Lipi2	Jliv9	Bd10	Jliv10	x5Coma	Bd9	Lipi6	Lipi5	Bsal12	x8Coma	Sp8	Bd8	x12Coma	Bd2	Bsal3	BacMx2	Bd6	C5	Bd1	Jliv7	x9Coma	Sp5	Lipi3	Sp13	BacMx4	Lipi7	Bsal2	x3coma	C2	Bsal7	Coma10	BacMx6	Jliv13	Sp12	Sp4	BacMx8	Bsal11	Jliv11	Coma7	C13	x7Coma	Sp9	x1Coma	Coma11	Sp10	C10	Lipi9	Jliv2	x2Coma	C9	x11Coma	Bsal8	Bsal122	Lipi1	Coma5	Sp7	C7	Coma12	Bsal4	Sp3	Mock	BacMx13	Sp2	BacMx10	Bd13	C11	Lipi4
5747992ec8974831558f048e9924dad4	1935.0	0.0	0.0	0.0	119.0	1484.0	0.0	670.0	1222.0	189.0	75.0	1065.0	0.0	2.0	0.0	14.0	69.0	0.0	3085.0	472.0	37.0	141.0	459.0	1263.0	8720.0	48.0	42.0	0.0	161.0	0.0	270.0	0.0	0.0	225.0	0.0	67.0	177.0	1680.0	736.0	312.0	123.0	158.0	37.0	0.0	1214.0	621.0	8.0	3.0	1401.0	224.0	180.0	58.0	2998.0	756.0	0.0	768.0	0.0	20.0	106.0	40.0	228.0	514.0	192.0	500.0	34.0	568.0	415.0	1962.0	0.0	3029.0	1128.0	230.0	302.0	12.0	995.0	88.0	87.0	1580.0	194.0	318.0	0.0	1055.0	422.0	1.0	0.0	482.0	0.0	691.0	145.0	896.0	384.0
1e79c99ee01b747ac38b8288f163386c	1308.0	13.0	1298.0	0.0	2091.0	735.0	2976.0	288.0	1505.0	3544.0	957.0	562.0	0.0	2816.0	351.0	627.0	127.0	2059.0	2534.0	3739.0	431.0	2382.0	374.0	1977.0	3160.0	782.0	40.0	1356.0	4766.0	399.0	822.0	355.0	28.0	641.0	4516.0	3553.0	2935.0	1283.0	3675.0	751.0	0.0	947.0	1060.0	972.0	7180.0	1135.0	2181.0	228.0	1042.0	686.0	444.0	2009.0	1751.0	1652.0	428.0	2877.0	0.0	758.0	1340.0	1572.0	3431.0	1301.0	727.0	1241.0	560.0	727.0	1098.0	1434.0	2.0	664.0	1524.0	1238.0	1822.0	1506.0	800.0	4176.0	3591.0	1459.0	787.0	1359.0	876.0	1727.0	841.0	2159.0	0.0	1130.0	4653.0	1000.0	1122.0	2624.0	1152.0
717e59c8125d8e935f9197c4fcde4840	1150.0	0.0	1201.0	0.0	810.0	433.0	1310.0	90.0	13.0	2066.0	549.0	4262.0	0.0	3119.0	170.0	51.0	67.0	2456.0	731.0	811.0	570.0	4468.0	513.0	3191.0	3.0	28.0	12.0	1315.0	6372.0	1535.0	48.0	2.0	0.0	57.0	5022.0	2519.0	119.0	2579.0	2754.0	120.0	1531.0	34.0	29.0	1309.0	158.0	2108.0	4518.0	582.0	49.0	45.0	118.0	51.0	101.0	1062.0	358.0	504.0	0.0	751.0	65.0	117.0	2477.0	13.0	3495.0	9186.0	95.0	134.0	2.0	548.0	2.0	65.0	2633.0	415.0	133.0	146.0	45.0	912.0	1417.0	1749.0	733.0	24.0	101.0	123.0	181.0	4368.0	0.0	5127.0	184.0	45.0	0.0	287.0	62.0
e0f1938338e6f9b8cf8408e672ee6cd1	1103.0	0.0	3659.0	0.0	874.0	324.0	4685.0	181.0	1291.0	817.0	88.0	3031.0	184.0	1678.0	852.0	359.0	505.0	4792.0	1105.0	1215.0	1220.0	3905.0	1115.0	1436.0	1093.0	319.0	111.0	1598.0	3232.0	1870.0	2792.0	549.0	188.0	425.0	3590.0	5427.0	467.0	968.0	2655.0	59.0	1222.0	347.0	3236.0	2089.0	367.0	1424.0	4689.0	1570.0	4565.0	2281.0	766.0	396.0	0.0	1747.0	372.0	850.0	5008.0	424.0	2272.0	1539.0	6861.0	1008.0	2477.0	1149.0	139.0	186.0	728.0	455.0	335.0	191.0	2312.0	718.0	172.0	460.0	1410.0	2930.0	3254.0	2304.0	821.0	180.0	24.0	467.0	113.0	1471.0	0.0	2140.0	4587.0	409.0	12661.0	5246.0	955.0
72b688d3a4efde9d8c0a2d14429b41e6	1093.0	9.0	0.0	0.0	5.0	32.0	18.0	3606.0	0.0	2855.0	8.0	82.0	0.0	96.0	0.0	28.0	6.0	3.0	0.0	32.0	29.0	0.0	2.0	180.0	265.0	18.0	2.0	1140.0	11.0	0.0	396.0	0.0	44.0	268.0	0.0	0.0	36.0	4122.0	50.0	82.0	0.0	1972.0	28.0	0.0	0.0	42.0	511.0	2.0	979.0	311.0	26.0	420.0	459.0	332.0	8.0	5.0	0.0	93.0	0.0	3.0	3.0	517.0	0.0	248.0	283.0	2035.0	7.0	270.0	0.0	563.0	208.0	298.0	822.0	40.0	0.0	1399.0	5.0	58.0	1803.0	6.0	1011.0	545.0	149.0	0.0	0.0	70.0	0.0	14.0	1231.0	12.0	720.0
0ccc5154d12fb4c863720c13417dc502	1008.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	104.0	0.0	5.0	42.0	9.0	2.0	521.0	24.0	0.0	0.0	13.0	523.0	49.0	95.0	0.0	58.0	0.0	6.0	16.0	22.0	0.0	3.0	0.0	2.0	156.0	0.0	0.0	7.0	0.0	162.0	3.0	0.0	176.0	5.0	12.0	11.0	5.0	5.0	0.0	0.0	2.0	0.0	3.0	10.0	4.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	14.0	0.0	0.0	10.0	0.0	33.0	0.0	4.0	0.0	19.0	99.0	21.0	719.0	0.0	46.0	0.0	6.0	272.0	0.0	0.0	0.0	10.0	0.0	28.0	0.0	42.0
24c7894084d767fce6edb007c70142d8	843.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	355.0	7.0	2.0	0.0	13.0	0.0	2.0	3.0	2.0	14.0	0.0	10.0	4.0	2.0	0.0	0.0	0.0	0.0	16.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	57.0	2.0	248.0	0.0	0.0	76.0	0.0	24.0	0.0	2.0	34.0	2.0	0.0	0.0	2.0	4.0	9.0	9.0	0.0	3.0	7.0	2.0	0.0	16.0	3.0	17.0	0.0	0.0	0.0	14.0	52.0	4.0	0.0	0.0	3.0	10.0	0.0	45.0	29.0	0.0	25.0	25.0	2.0	0.0	21.0	0.0	0.0	16.0	0.0	3.0	5.0	10.0	88.0
4fe49fe5c1015cb0a948e5b8a085d860	813.0	0.0	6.0	0.0	76.0	210.0	82.0	3826.0	0.0	4844.0	121.0	154.0	0.0	1581.0	0.0	396.0	0.0	0.0	0.0	64.0	0.0	275.0	186.0	528.0	0.0	0.0	0.0	4048.0	0.0	0.0	216.0	0.0	0.0	19.0	25.0	0.0	0.0	0.0	1377.0	3492.0	0.0	6645.0	78.0	0.0	0.0	494.0	668.0	0.0	0.0	126.0	526.0	2292.0	1445.0	599.0	1640.0	0.0	0.0	1153.0	80.0	0.0	73.0	74.0	0.0	2676.0	0.0	2449.0	640.0	3024.0	0.0	1896.0	350.0	582.0	366.0	249.0	0.0	509.0	0.0	383.0	3373.0	0.0	9576.0	2119.0	2330.0	0.0	0.0	61.0	24.0	25.0	12.0	8.0	1100.0
1b448e00c078f81e49a61933072345d2	679.0	1055.0	311.0	0.0	533.0	0.0	1841.0	260.0	562.0	1486.0	1108.0	80.0	3051.0	53.0	1450.0	2259.0	4141.0	881.0	163.0	374.0	885.0	792.0	2132.0	1440.0	330.0	915.0	6609.0	455.0	3972.0	617.0	837.0	6428.0	5473.0	125.0	956.0	743.0	1392.0	536.0	73.0	213.0	2929.0	1079.0	354.0	3578.0	194.0	934.0	1630.0	2027.0	1378.0	687.0	325.0	1253.0	1703.0	1011.0	2587.0	627.0	5635.0	222.0	738.0	513.0	411.0	777.0	3340.0	174.0	4562.0	4186.0	13.0	212.0	2484.0	944.0	210.0	90.0	1166.0	504.0	788.0	332.0	1221.0	301.0	170.0	1938.0	895.0	152.0	1042.0	68.0	0.0	258.0	850.0	145.0	170.0	163.0	868.0
592d5efeb0a3464332b2cfc17efd4c2a	645.0	51.0	0.0	0.0	40.0	85.0	866.0	1454.0	12.0	34.0	80.0	173.0	0.0	505.0	18.0	163.0	0.0	0.0	350.0	0.0	0.0	0.0	241.0	1093.0	245.0	0.0	0.0	912.0	0.0	35.0	47.0	0.0	0.0	13.0	0.0	2.0	34.0	255.0	46.0	646.0	0.0	1278.0	139.0	0.0	54.0	532.0	0.0	126.0	1507.0	48.0	88.0	1162.0	350.0	618.0	38.0	0.0	0.0	1869.0	0.0	16.0	122.0	886.0	0.0	450.0	101.0	838.0	28.0	751.0	0.0	1018.0	126.0	168.0	0.0	295.0	0.0	1759.0	0.0	422.0	1109.0	0.0	767.0	1272.0	21.0	0.0	0.0	15.0	638.0	0.0	74.0	537.0	390.0
e09bbf67ced1b7aa4898687f47d50ecd	565.0	0.0	103.0	0.0	78.0	513.0	0.0	163.0	12.0	364.0	0.0	43.0	13.0	0.0	6.0	319.0	74.0	10.0	0.0	330.0	27.0	1512.0	84.0	169.0	59.0	66.0	9.0	1.0	18.0	10.0	137.0	72.0	15.0	3.0	0.0	1742.0	260.0	171.0	129.0	761.0	33.0	125.0	735.0	175.0	0.0	60.0	360.0	59.0	292.0	133.0	16.0	54.0	211.0	41.0	0.0	17.0	60.0	13.0	1972.0	0.0	276.0	249.0	94.0	127.0	2.0	338.0	1.0	30.0	133.0	184.0	26.0	1112.0	2810.0	123.0	340.0	98.0	268.0	36.0	1745.0	7.0	12.0	186.0	61.0	35.0	0.0	0.0	71.0	77.0	15.0	365.0	410.0
b6944621720a61f8864c61ae0cb47391	495.0	1086.0	419.0	0.0	568.0	71.0	1815.0	1836.0	491.0	1476.0	970.0	311.0	2225.0	79.0	1336.0	300.0	1989.0	2479.0	247.0	706.0	854.0	302.0	1934.0	699.0	828.0	3415.0	2866.0	690.0	1759.0	211.0	250.0	2873.0	2937.0	116.0	573.0	325.0	901.0	277.0	378.0	245.0	1688.0	377.0	373.0	1534.0	168.0	1238.0	108.0	973.0	712.0	203.0	198.0	155.0	1804.0	3085.0	1091.0	548.0	741.0	163.0	269.0	213.0	1643.0	1153.0	559.0	48.0	1435.0	1318.0	89.0	588.0	2767.0	347.0	262.0	447.0	870.0	222.0	944.0	174.0	388.0	1674.0	205.0	1388.0	1766.0	267.0	806.0	45.0	0.0	416.0	2958.0	78.0	149.0	127.0	364.0
1b75626f6834620dc2c729a1a81f497a	408.0	0.0	3.0	0.0	0.0	79.0	0.0	0.0	0.0	67.0	6.0	47.0	0.0	396.0	0.0	659.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	38.0	26.0	0.0	0.0	98.0	0.0	4.0	38.0	1.0	0.0	0.0	0.0	0.0	4.0	271.0	263.0	82.0	0.0	97.0	0.0	0.0	0.0	53.0	225.0	23.0	0.0	43.0	60.0	0.0	0.0	248.0	1.0	0.0	0.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	715.0	0.0	144.0	0.0	0.0	233.0	134.0	0.0	0.0	0.0	58.0	1.0	96.0	649.0	4.0	0.0	63.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	340.0
2b16abf7d7d6a7662f23aa86139e647d	402.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	144.0	0.0	0.0	13.0	0.0	0.0	0.0	17.0	21.0	0.0	0.0	0.0	0.0	0.0	56.0	6.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
8cb7859d5f110cbfd4c2dadc535dafce	395.0	0.0	3.0	0.0	12.0	24.0	2.0	89.0	0.0	228.0	13.0	19.0	11.0	0.0	0.0	0.0	3.0	0.0	7.0	78.0	4.0	2.0	0.0	8.0	0.0	45.0	0.0	162.0	4.0	3.0	32.0	0.0	0.0	9.0	0.0	3.0	0.0	15.0	0.0	0.0	4.0	17.0	10.0	0.0	0.0	6.0	101.0	0.0	0.0	36.0	13.0	4.0	45.0	281.0	5.0	20.0	0.0	0.0	0.0	5.0	3.0	76.0	0.0	0.0	15.0	14.0	0.0	32.0	0.0	32.0	78.0	0.0	8.0	48.0	13.0	29.0	80.0	40.0	18.0	0.0	66.0	11.0	33.0	0.0	0.0	5.0	2.0	27.0	11.0	3.0	60.0
40cebed2a2a6465700df2d1713a40126	374.0	658.0	233.0	0.0	204.0	31.0	1135.0	338.0	267.0	842.0	836.0	60.0	1403.0	44.0	554.0	688.0	1586.0	901.0	774.0	380.0	671.0	1686.0	543.0	233.0	761.0	441.0	2822.0	395.0	828.0	980.0	365.0	3329.0	1796.0	49.0	230.0	429.0	1311.0	288.0	182.0	88.0	1020.0	1471.0	389.0	1331.0	64.0	881.0	198.0	1359.0	940.0	330.0	91.0	136.0	591.0	759.0	1305.0	349.0	2114.0	219.0	474.0	317.0	541.0	304.0	1823.0	112.0	991.0	1820.0	0.0	61.0	1101.0	237.0	96.0	57.0	820.0	705.0	543.0	61.0	1120.0	846.0	110.0	2070.0	606.0	45.0	618.0	51.0	0.0	336.0	542.0	34.0	52.0	446.0	503.0
400b1cfe04a07bd0bcb2451ce69be6dd	308.0	0.0	1.0	0.0	8.0	31.0	9.0	0.0	0.0	248.0	0.0	5.0	6.0	145.0	0.0	1.0	15.0	40.0	4.0	614.0	5.0	4.0	5.0	122.0	39.0	7.0	35.0	0.0	20.0	7.0	7.0	14.0	14.0	0.0	5.0	40.0	0.0	178.0	10.0	0.0	12.0	0.0	168.0	14.0	0.0	8.0	22.0	12.0	20.0	9.0	0.0	0.0	0.0	79.0	1.0	6.0	0.0	21.0	5.0	11.0	3.0	14.0	12.0	0.0	3.0	2.0	0.0	0.0	7.0	0.0	113.0	0.0	0.0	4.0	0.0	6.0	56.0	147.0	0.0	13.0	10.0	0.0	10.0	0.0	0.0	1.0	0.0	6.0	32.0	4.0	82.0
b898df767c7074ad35ff6acce86ce848	285.0	0.0	63.0	0.0	410.0	1291.0	183.0	15.0	16.0	1420.0	15.0	212.0	0.0	26.0	10.0	20.0	51.0	265.0	92.0	182.0	55.0	1319.0	53.0	1174.0	9.0	27.0	23.0	179.0	63.0	87.0	15.0	205.0	9.0	17.0	509.0	21.0	39.0	835.0	28.0	280.0	63.0	37.0	24.0	108.0	0.0	68.0	20.0	66.0	3.0	6.0	25.0	124.0	113.0	260.0	119.0	8.0	157.0	5.0	287.0	46.0	231.0	20.0	1327.0	282.0	2.0	45.0	0.0	11.0	23.0	12.0	9.0	372.0	87.0	36.0	344.0	277.0	190.0	25.0	1.0	69.0	1.0	17.0	75.0	353.0	0.0	0.0	79.0	47.0	29.0	119.0	46.0
909755d7142ea53c7f61c97c3586f26c	279.0	20.0	5.0	69.0	1.0	1554.0	17.0	135.0	0.0	29.0	15.0	37.0	0.0	70.0	3.0	392.0	80.0	0.0	4.0	109.0	0.0	8.0	18.0	101.0	88.0	42.0	11.0	398.0	36.0	3.0	105.0	10.0	31.0	6.0	0.0	0.0	0.0	44.0	270.0	20.0	0.0	343.0	54.0	2.0	0.0	98.0	131.0	1.0	198.0	82.0	22.0	95.0	60.0	90.0	65.0	6.0	6.0	18.0	287.0	7.0	148.0	348.0	3.0	452.0	6.0	176.0	0.0	273.0	1.0	348.0	115.0	109.0	134.0	288.0	0.0	148.0	12.0	79.0	220.0	15.0	257.0	101.0	672.0	3.0	0.0	35.0	6.0	70.0	37.0	23.0	753.0
de391a8294254c47e8f460325eea85f8	262.0	309.0	240.0	0.0	139.0	20.0	587.0	86.0	153.0	678.0	340.0	24.0	804.0	2.0	790.0	51.0	1331.0	198.0	48.0	119.0	351.0	150.0	367.0	308.0	283.0	211.0	1631.0	227.0	128.0	161.0	95.0	1854.0	2633.0	13.0	289.0	174.0	573.0	237.0	33.0	45.0	862.0	193.0	129.0	693.0	75.0	325.0	51.0	506.0	643.0	98.0	38.0	20.0	837.0	173.0	708.0	269.0	373.0	84.0	191.0	97.0	126.0	362.0	277.0	27.0	1021.0	683.0	29.0	180.0	1369.0	191.0	109.0	5.0	492.0	54.0	471.0	53.0	195.0	81.0	96.0	696.0	475.0	51.0	371.0	39.0	2.0	130.0	160.0	0.0	37.0	26.0	241.0
886b7f273e42ab00728300674c56ee4e	227.0	0.0	6.0	0.0	351.0	4.0	0.0	4.0	0.0	132.0	0.0	6.0	4.0	14.0	6.0	2.0	32.0	6.0	19.0	384.0	5.0	0.0	0.0	84.0	14.0	3.0	68.0	0.0	0.0	0.0	13.0	5.0	45.0	14.0	0.0	39.0	0.0	38.0	0.0	0.0	9.0	3.0	37.0	0.0	0.0	9.0	16.0	4.0	6.0	9.0	8.0	0.0	0.0	31.0	0.0	0.0	0.0	10.0	6.0	10.0	0.0	6.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	14.0	2.0	44.0	8.0	64.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	30.0	26.0	0.0	0.0
3cb335f2b56c12c7d6f38f7e76721e78	204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	3.0	0.0	0.0	11.0	7.0	5.0	0.0	0.0	16.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
71a8256dc803973c4f15b8515ba5da64	202.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	25.0	0.0	0.0	0.0	0.0	3.0	0.0	14.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
955d8fcbb35e8bc04c8df0c6aae34d34	181.0	6.0	1220.0	0.0	842.0	208.0	1169.0	1687.0	5921.0	107.0	1776.0	138.0	2423.0	207.0	460.0	2581.0	32.0	413.0	3059.0	124.0	161.0	201.0	185.0	146.0	1412.0	1980.0	15.0	2768.0	458.0	426.0	646.0	170.0	56.0	7504.0	1712.0	342.0	65.0	17.0	194.0	4811.0	681.0	923.0	428.0	1419.0	2688.0	351.0	391.0	467.0	212.0	543.0	3176.0	6697.0	1768.0	309.0	859.0	3582.0	31.0	171.0	507.0	1241.0	605.0	3782.0	287.0	1352.0	3235.0	1881.0	10990.0	2983.0	24.0	1643.0	92.0	2976.0	2841.0	2925.0	2661.0	523.0	1010.0	100.0	4156.0	5250.0	1613.0	63.0	1223.0	386.0	0.0	3437.0	405.0	2055.0	260.0	514.0	43.0
be8e715722c0b6882524b555f37dd64f	176.0	4.0	44.0	0.0	121.0	90.0	1573.0	245.0	3.0	94.0	131.0	33.0	0.0	759.0	0.0	80.0	8.0	56.0	55.0	210.0	34.0	26.0	34.0	874.0	140.0	84.0	0.0	310.0	13.0	0.0	159.0	2.0	0.0	17.0	60.0	1416.0	0.0	52.0	427.0	20.0	0.0	152.0	219.0	11.0	4.0	58.0	250.0	132.0	315.0	158.0	9.0	28.0	370.0	290.0	159.0	122.0	178.0	700.0	133.0	67.0	6.0	71.0	0.0	109.0	22.0	196.0	27.0	301.0	1.0	127.0	279.0	0.0	111.0	32.0	25.0	58.0	21.0	156.0	329.0	9.0	239.0	131.0	126.0	68.0	0.0	0.0	0.0	42.0	344.0	104.0	720.0
4ea5683e2c2a183c11c45dc8fbd0c67c	170.0	0.0	0.0	0.0	3.0	1598.0	3.0	48.0	0.0	75.0	13.0	34.0	0.0	36.0	0.0	7.0	58.0	12.0	0.0	152.0	2.0	0.0	23.0	33.0	84.0	4.0	45.0	35.0	38.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	37.0	35.0	5.0	6.0	76.0	77.0	3.0	0.0	321.0	40.0	0.0	52.0	11.0	53.0	70.0	6.0	190.0	14.0	26.0	0.0	36.0	0.0	6.0	18.0	44.0	38.0	28.0	22.0	61.0	109.0	101.0	0.0	46.0	0.0	15.0	29.0	296.0	0.0	1527.0	7.0	129.0	50.0	0.0	106.0	99.0	72.0	0.0	0.0	7.0	0.0	64.0	4.0	11.0	92.0
2dbdaa83cca94723651db64094b1c4a8	158.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	10.0	0.0	0.0	0.0	0.0	12.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
057d01a1ed4623f52fb4764017d727b3	155.0	0.0	0.0	0.0	298.0	142.0	0.0	31.0	0.0	7.0	94.0	10.0	0.0	58.0	0.0	302.0	70.0	0.0	0.0	209.0	23.0	0.0	8.0	26.0	0.0	1.0	7.0	71.0	5.0	0.0	25.0	0.0	3.0	9.0	0.0	0.0	3.0	63.0	10.0	3.0	4.0	21.0	30.0	0.0	0.0	123.0	69.0	0.0	79.0	33.0	8.0	93.0	0.0	77.0	29.0	0.0	0.0	20.0	0.0	0.0	10.0	12.0	0.0	11.0	24.0	140.0	52.0	88.0	0.0	88.0	76.0	156.0	815.0	19.0	0.0	10.0	0.0	61.0	526.0	0.0	19.0	9.0	95.0	0.0	0.0	2.0	0.0	18.0	46.0	6.0	269.0
b90879c5b6561232795f4de9ad7ebebd	154.0	0.0	63.0	0.0	90.0	16.0	28.0	11.0	6.0	98.0	50.0	50.0	14.0	56.0	11.0	30.0	25.0	45.0	11.0	131.0	47.0	5.0	80.0	27.0	52.0	39.0	29.0	7.0	549.0	15.0	16.0	42.0	4.0	0.0	149.0	35.0	18.0	29.0	25.0	0.0	10.0	6.0	144.0	209.0	0.0	112.0	80.0	111.0	52.0	19.0	1.0	2.0	2.0	72.0	9.0	9.0	17.0	87.0	41.0	30.0	24.0	11.0	50.0	11.0	3.0	39.0	0.0	0.0	35.0	0.0	27.0	0.0	3.0	10.0	26.0	87.0	162.0	141.0	16.0	87.0	36.0	14.0	88.0	10.0	0.0	2.0	20.0	9.0	22.0	8.0	64.0
f1acbb9b08a1f758a87b4839c295a1d9	153.0	0.0	49.0	0.0	19.0	39.0	123.0	27.0	18.0	74.0	33.0	36.0	126.0	42.0	26.0	72.0	179.0	72.0	57.0	10.0	542.0	0.0	87.0	47.0	148.0	210.0	82.0	14.0	325.0	2.0	68.0	45.0	67.0	17.0	44.0	318.0	9.0	100.0	0.0	0.0	26.0	56.0	124.0	4.0	0.0	53.0	89.0	252.0	303.0	73.0	27.0	8.0	6.0	19.0	28.0	39.0	53.0	182.0	16.0	27.0	28.0	904.0	320.0	22.0	2.0	139.0	7.0	4.0	54.0	85.0	29.0	6.0	15.0	37.0	27.0	149.0	379.0	496.0	54.0	34.0	46.0	20.0	342.0	0.0	0.0	14.0	26.0	81.0	40.0	18.0	12.0
a0556fe2daec24774a52f3eb2ce640ff	152.0	1.0	0.0	0.0	1607.0	4877.0	123.0	69.0	2311.0	229.0	108.0	127.0	0.0	415.0	0.0	198.0	385.0	0.0	102.0	90.0	0.0	285.0	2092.0	8.0	2007.0	251.0	0.0	291.0	64.0	0.0	526.0	0.0	1486.0	899.0	0.0	0.0	30.0	128.0	271.0	0.0	0.0	241.0	5.0	0.0	0.0	61.0	237.0	1113.0	37.0	514.0	1894.0	4205.0	1175.0	250.0	182.0	176.0	0.0	1608.0	0.0	0.0	488.0	69.0	1959.0	291.0	43.0	357.0	341.0	711.0	0.0	5250.0	154.0	0.0	7.0	291.0	59.0	5.0	0.0	1659.0	60.0	0.0	148.0	276.0	357.0	0.0	0.0	3837.0	849.0	358.0	83.0	2129.0	170.0
93ae5b416f6755e667ba969a86a6537b	146.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	7.0	0.0	0.0	18.0	4.0	2.0	26.0	0.0	0.0	0.0	11.0	65.0	0.0	11.0	4.0	0.0	0.0	14.0	10.0	16.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	0.0	0.0	11.0	0.0	0.0	10.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	20.0
5356869a69dec4e494eba9fc1b898b65	142.0	361.0	145.0	0.0	100.0	0.0	349.0	261.0	85.0	410.0	310.0	56.0	688.0	6.0	255.0	803.0	667.0	514.0	847.0	88.0	179.0	1812.0	205.0	139.0	207.0	457.0	930.0	163.0	336.0	1096.0	868.0	1001.0	706.0	26.0	114.0	72.0	405.0	137.0	79.0	43.0	303.0	2344.0	65.0	491.0	44.0	256.0	739.0	344.0	282.0	724.0	46.0	510.0	452.0	515.0	590.0	160.0	3399.0	51.0	89.0	94.0	213.0	185.0	3162.0	314.0	613.0	417.0	21.0	87.0	639.0	93.0	41.0	26.0	210.0	936.0	266.0	31.0	311.0	298.0	37.0	462.0	405.0	45.0	183.0	18.0	0.0	84.0	463.0	16.0	31.0	444.0	101.0
94ca1389331a3a9230237844cfd545f6	126.0	47.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	38.0	0.0	55.0	0.0	0.0	791.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	87.0	120.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322.0	33.0	0.0	0.0	0.0	45.0	0.0	406.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	743.0	0.0	0.0	12.0	0.0	43.0	0.0	24.0	19.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	35.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	205.0
